"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"73","all","hsa04360","Axon guidance","59/1958","180/7064",0.0748965275267137,0.341658773163339,0.294542624997912,"5532/818/6585/3983/54961/5058/7225/81029/10154/7223/4756/10509/2242/8482/56963/5336/5595/5578/1630/56896/5534/54910/2043/6714/5335/655/3985/5594/2771/5361/4690/5290/2049/9901/5894/5364/387/6091/54437/5291/658/84448/8633/817/5921/22885/57556/2534/4233/10512/10371/5533/1808/5747/10507/5063/5365/55558/3897",59
"74","all","hsa01230","Biosynthesis of amino acids","25/1958","69/7064",0.0757014652423074,0.341658773163339,0.294542624997912,"26227/2752/5214/2805/5091/2597/7167/2026/5213/586/1431/384/3419/5315/84706/2806/587/5211/875/50/100526760/7086/383/29968/5230",25
"75","all","hsa00900","Terpenoid backbone biosynthesis","10/1958","23/7064",0.0763527875865035,0.341658773163339,0.294542624997912,"79947/2224/3158/3422/4598/3156/3157/116150/39/2339",10
"76","all","hsa04973","Carbohydrate digestion and absorption","16/1958","41/7064",0.0770506432059756,0.341658773163339,0.294542624997912,"476/477/481/10000/482/208/478/23236/6523/776/483/5290/5291/6476/8972/93432",16
"77","all","hsa03013","Nucleocytoplasmic transport","36/1958","105/7064",0.0819907856939248,0.358842789335749,0.309356894757666,"10250/9670/55705/7175/10527/57122/5901/10284/9818/65110/3839/7329/55308/10921/22794/3837/3838/79902/4927/5976/30000/7514/7341/1917/10762/5905/59343/3840/53371/64901/9631/1915/23165/8021/56000/65109",36
"78","all","hsa04929","GnRH secretion","23/1958","64/7064",0.0930205892745529,0.401896648532363,0.346473449929509,"3782/10000/408/775/3709/7223/5595/8913/5578/3780/5605/208/23236/8911/5594/776/5290/5894/5291/6696/3710/1081/9568",23
"79","all","hsa04514","Cell adhesion molecules","46/1958","140/7064",0.102159022964906,0.432247706376082,0.372638972231137,"5792/7412/57863/23114/6900/9672/79679/6403/4684/83700/9379/23705/90952/920/1272/9369/4756/3683/1003/2734/57555/1366/3384/5175/1000/4099/933/5802/3685/9378/5133/102723996/3680/1462/3108/3111/3696/26047/4897/6383/5789/4267/54413/139065/83692/3897",46
"80","all","hsa01200","Carbon metabolism","36/1958","107/7064",0.103271321125305,0.432247706376082,0.372638972231137,"5226/26227/2271/5214/55753/2805/26007/6392/5091/2597/7167/2026/5213/1431/2098/1743/3419/5315/84706/2806/4200/4190/5211/50/5096/275/7086/128/39/4191/1738/2645/29968/5160/5230/2539",36
"81","all","hsa04978","Mineral absorption","19/1958","52/7064",0.103893365627485,0.432247706376082,0.372638972231137,"476/477/481/493/2495/4891/540/6547/54822/482/2512/478/6523/483/491/65010/1181/261729/492",19
"82","all","hsa04390","Hippo signaling pathway","48/1958","147/7064",0.105455491724293,0.433396350135202,0.373629213297879,"10207/23418/6934/55844/9231/330/1740/81029/7004/7480/26524/122786/64398/60485/652/7043/3996/7531/1856/8313/71/1453/10297/126374/1496/80326/10971/655/4771/7048/1499/658/5522/1495/23286/5515/2246/5521/23291/896/60/5516/6788/7534/23513/286204/1741/154796",48
"83","all","hsa00970","Aminoacyl-tRNA biosynthesis","16/1958","43/7064",0.112318419854601,0.456039849289162,0.393150080911475,"118672/833/51067/123263/123283/16/3735/4677/54938/1615/23395/5188/3035/57176/57505/2617",16
"84","all","hsa04137","Mitophagy - animal","24/1958","69/7064",0.119779051177129,0.480542145793959,0.414273410086312,"9927/10133/22800/23710/29110/64786/643246/9101/4077/8678/6233/79065/84557/6714/1457/7879/55669/5602/7942/9474/5071/8887/54543/51024",24
"85","all","hsa04974","Protein digestion and absorption","31/1958","92/7064",0.121619483540649,0.480873163878873,0.414558779417676,"476/477/481/1307/255631/1301/1305/1308/5222/6520/1284/1282/6547/1504/482/11136/478/1293/80781/256076/483/84570/206358/4224/8645/81578/340267/7373/6505/1287/59272",31
"86","all","hsa04136","Autophagy - other","12/1958","31/7064",0.122715406805885,0.480873163878873,0.414558779417676,"2475/9776/23130/23710/9706/8678/55054/79065/5515/9474/26100/5516",12
"87","all","hsa00650","Butanoate metabolism","9/1958","22/7064",0.12738335536456,0.493427479975366,0.425381803758241,"3158/18/54988/116285/2571/5019/3157/39/54511",9
"88","all","hsa00280","Valine, leucine and isoleucine degradation","17/1958","47/7064",0.129166618714176,0.494649437575878,0.426435248386514,"34/3158/217/586/18/224/587/5096/30/64087/64902/5019/3157/501/39/54511/1738",17
"89","all","hsa01212","Fatty acid metabolism","20/1958","57/7064",0.136471319654234,0.516750951949179,0.445488873146879,"34/5538/6319/51703/51144/9415/3992/31/2194/81616/9524/30/79966/79071/79993/7923/39/60481/6785/2182",20
"90","all","hsa04217","Necroptosis","39/1958","120/7064",0.141028386374203,0.522645020851974,0.450570125738388,"824/3716/2752/142/7417/818/330/2495/834/7132/6778/11035/123745/54822/1540/197259/246/6774/2512/8605/8837/841/5610/5834/3455/3460/291/7098/5602/3015/817/7416/3326/5478/7419/90865/7186/292/293",39
"91","all","hsa04976","Bile secretion","23/1958","67/7064",0.141129664384361,0.522645020851974,0.450570125738388,"5567/476/477/481/6513/6579/949/366/113/482/361/478/64240/6344/2778/6523/483/3156/358/107/5244/760/114",23
"92","all","hsa04727","GABAergic synapse","29/1958","87/7064",0.145587751039885,0.533294261961316,0.45975079275753,"5567/2752/2786/775/23710/6539/6540/81539/27165/2562/18/113/2775/5578/773/2571/6714/57468/6529/10991/2771/776/2557/2559/2554/107/114/9568/2556",29
"93","all","hsa04512","ECM-receptor interaction","28/1958","84/7064",0.150694938635181,0.5346634740623,0.460931184885819,"3918/3339/7143/7450/3678/3679/1284/1282/9899/284217/3685/2335/1293/3911/3680/1605/256076/961/6696/3672/3910/7058/3696/5649/3912/22798/3371/1287",28
"94","all","hsa04114","Oocyte meiosis","37/1958","114/7064",0.150713385577918,0.5346634740623,0.460931184885819,"5567/119504/5532/818/5526/1017/3709/3479/51434/801/5347/113/5595/51529/7531/996/808/10971/805/5534/5594/817/10393/6500/5515/23291/3710/107/441273/8454/5533/5516/7534/114/29882/6197/8243",37
"95","all","hsa05110","Vibrio cholerae infection","17/1958","48/7064",0.150721157376613,0.5346634740623,0.460931184885819,"533/5567/55176/30001/7082/5336/535/5578/71/5335/2778/9296/60/23480/526/9414/9550",17
"96","all","hsa05152","Tuberculosis","49/1958","155/7064",0.157485244893174,0.552838828427078,0.476600083229341,"4802/533/1378/842/3716/5993/2215/10000/5532/818/3606/51135/5869/7132/26253/3916/801/7043/3687/5595/535/9902/5878/10332/808/208/841/805/5534/22925/3329/6714/3460/5594/7879/5894/387/7096/5602/817/836/3313/3108/3111/54205/5533/8767/64170/3920",49
"97","all","hsa00240","Pyrimidine metabolism","19/1958","55/7064",0.162121601627255,0.560476840842683,0.483184782360083,"84618/1806/22978/1854/4833/7084/654364/30833/790/284958/955/10201/7378/51251/9583/50484/83549/56474/8623",19
"98","all","hsa00260","Glycine, serine and threonine metabolism","14/1958","39/7064",0.166621367612778,0.560476840842683,0.483184782360083,"26227/1610/2628/51268/2593/875/275/64902/501/1738/669/9380/29968/212",14
"99","all","hsa04371","Apelin signaling pathway","42/1958","132/7064",0.167155550530073,0.560476840842683,0.483184782360083,"5567/6262/2475/55811/2786/10000/7019/59/22800/643246/3709/5571/4633/801/6547/113/5595/23533/8678/10014/6261/808/5605/208/805/23236/84557/5594/2771/5894/4638/6696/10891/814/4208/3710/107/4846/51422/114/6194/8862",42
"100","all","hsa04540","Gap junction","28/1958","85/7064",0.167976547959402,0.560476840842683,0.483184782360083,"5567/5592/347688/79861/2915/2977/1813/3709/10376/7082/113/5595/5578/1453/5605/23236/6714/2778/5594/2771/5894/2982/2983/203068/3710/7280/107/114",28
"101","all","hsa04340","Hedgehog signaling pathway","18/1958","52/7064",0.167976738650181,0.560476840842683,0.483184782360083,"5567/57758/408/23295/8405/64750/1453/1954/8452/57467/2121/64399/132884/1452/23291/8454/2737/57154",18
"102","all","hsa05206","MicroRNAs in cancer","49/1958","156/7064",0.170346372134492,0.562811053032586,0.485197097101339,"4194/2475/3925/7143/6935/27250/6768/5962/2065/8091/3678/27165/6541/9252/23405/7168/9493/7329/5336/5595/5578/6774/672/10014/10297/5605/1788/9839/3667/5335/5594/5290/8626/5894/387/27086/5291/2261/836/900/5292/4082/4855/3066/6624/4233/3551/3371/4851",49
"103","all","hsa04923","Regulation of lipolysis in adipocytes","17/1958","49/7064",0.174108261933026,0.569655187101259,0.491097396970006,"5567/10000/5592/7253/113/3643/208/3667/2778/2771/5290/5291/1081/4852/107/114/5742",17
"104","all","hsa04979","Cholesterol metabolism","16/1958","46/7064",0.180536057235812,0.585006262389123,0.504331495921905,"6646/7417/4035/949/3931/9218/9388/4864/348/338/64240/9217/5360/7416/7419/19",16
"105","all","hsa03082","ATP-dependent chromatin remodeling","31/1958","96/7064",0.18493184689606,0.592290712454389,0.510611390402659,"8289/51377/10524/9219/4798/196528/6602/64431/1108/6601/8099/10933/10847/1107/2186/71/6760/125476/83444/29994/54891/6599/55193/8607/3015/3066/55274/10467/60/54108/6595",31
"106","all","hsa04912","GnRH signaling pathway","28/1958","86/7064",0.186299155846188,0.592290712454389,0.510611390402659,"5567/818/775/3709/801/123745/113/5595/5338/5578/808/5605/8605/805/23236/6714/2778/5594/776/5894/5337/5602/817/3710/4216/1081/107/114",28
"107","all","hsa04392","Hippo signaling pathway - multiple species","10/1958","27/7064",0.190334875907506,0.599465917577847,0.516797105267799,"5058/7004/26524/122786/60485/126374/4771/54798/23286/6788",10
"108","all","hsa04728","Dopaminergic synapse","40/1958","127/7064",0.193897678072012,0.60503256953952,0.521596093059215,"5567/2786/10000/55844/3799/5532/818/406/90993/5526/408/1813/775/3798/3709/801/55012/2775/5578/2774/808/773/208/805/6323/23236/2778/1312/2771/776/1814/5522/9575/5602/817/5515/5521/3710/5533/5516",40
"109","all","hsa00061","Fatty acid biosynthesis","7/1958","18/7064",0.208771796463786,0.644448865649042,0.555576720034782,"55301/51703/31/2194/81616/7923/2182",7
"110","all","hsa04666","Fc gamma R-mediated phagocytosis","30/1958","94/7064",0.210354229143604,0.644448865649042,0.555576720034782,"65108/8613/10451/2215/10000/5058/123745/5336/5595/5338/5578/1785/208/8605/10097/10109/274/5335/3985/5594/8398/5290/5894/5291/5337/4651/4082/85477/10095/2934",30
"111","all","hsa04670","Leukocyte transendothelial migration","32/1958","101/7064",0.214503826823788,0.646585567612672,0.557418762021232,"7412/5906/10451/7414/83700/7070/90952/5908/4633/87/29895/3683/1003/5336/5578/1366/5175/71/81/1496/5335/1499/2771/5290/387/5291/7294/1495/60/5747/4267/83692",32
"112","all","hsa04740","Olfactory transduction","15/1958","44/7064",0.215326096636722,0.646585567612672,0.557418762021232,"5567/5592/818/5138/408/5153/801/6547/3000/2774/808/26659/805/817/83988",15
"113","all","hsa05131","Shigellosis","68/1958","225/7064",0.217303456743569,0.646585567612672,0.557418762021232,"54874/824/2475/10000/7414/51196/834/3606/29110/643246/7132/3709/3678/4633/87/9252/83660/29895/5336/5595/8678/3021/71/81/199746/208/6233/10097/3554/10109/55054/4735/23236/84557/6714/5335/63916/7335/27128/55964/5594/5290/387/5291/55752/5602/7323/7322/4671/7416/6500/1729/23291/3710/9474/26100/51619/10095/8454/60/54205/25851/8976/3551/7336/8767/5747/7186",68
"114","all","hsa04020","Calcium signaling pathway","72/1958","239/7064",0.218726275097462,0.646585567612672,0.557418762021232,"5567/493/6262/1131/5979/90550/7417/51196/5532/818/7423/2915/775/5153/2065/488/53373/5025/22953/3709/2321/56413/801/6547/1139/4916/487/113/5336/8913/5578/489/2774/57192/6261/808/773/805/5534/23236/5335/2778/8911/776/8536/491/4486/4638/2261/291/817/814/7416/2246/2324/3710/7942/107/4233/4846/5260/5533/7419/148/2260/444/114/2902/116443/292/492/293",72
"115","all","hsa01232","Nucleotide metabolism","26/1958","81/7064",0.221066882950401,0.64782208308074,0.558484756927329,"26289/2987/204/84618/22978/51292/1854/4833/7084/654364/30833/284958/7498/955/10201/3615/7378/51251/3614/9583/50484/9615/83549/954/56474/8623",26
"116","all","hsa04972","Pancreatic secretion","28/1958","88/7064",0.225885199762084,0.65623545103295,0.565737886881443,"5906/476/477/481/493/6262/1131/5908/488/3709/487/113/1504/482/5578/489/478/6344/23236/2778/483/491/387/3710/107/760/114/492",28
"117","all","hsa05144","Malaria","16/1958","48/7064",0.23521339505313,0.67749499258893,0.584065650334358,"7412/1378/6403/975/3043/3606/4035/3820/7043/3040/3039/3683/5175/7058/4233/6383",16
"118","all","hsa03018","RNA degradation","24/1958","75/7064",0.238064547830503,0.679896208634573,0.586135728824432,"5214/51013/1656/2026/5213/4848/9924/255967/22894/80153/80349/5073/10140/56915/9125/3329/80336/5211/10950/25904/54464/11044/9337/3313",24
"119","all","hsa05416","Viral myocarditis","18/1958","55/7064",0.243995663106189,0.690979314846939,0.595690429166813,"842/8672/1982/3683/71/284217/841/1525/1605/1981/836/6444/3108/3111/2534/60/54205/1756",18
"120","all","hsa03250","Viral life cycle - HIV-1","20/1958","62/7064",0.251072333927072,0.705094804445194,0.607859334770806,"85363/9638/920/11052/5901/4130/5045/9146/2648/6829/7514/10955/200315/9582/60489/10015/256987/7936/5478/11168",20
"121","all","hsa04710","Circadian rhythm","11/1958","32/7064",0.254072616062158,0.707623732338406,0.6100395131201,"8863/406/1408/79365/5571/1453/9575/6500/23291/8454/51422",11
"122","all","hsa04918","Thyroid hormone synthesis","22/1958","69/7064",0.256858858127371,0.709519960564951,0.611674243685543,"5567/476/477/481/90993/7184/3709/7253/113/482/5578/7276/478/23236/2778/483/821/3710/1081/107/7038/114",22
"123","all","hsa04613","Neutrophil extracellular trap formation","38/1958","124/7064",0.260443039993243,0.710018446479841,0.612103986345264,"23569/1378/2475/2215/6403/10000/7417/834/7450/366/3683/5336/5595/5578/10014/3021/71/5605/208/23236/6714/5335/5594/79885/5290/5894/5291/1182/291/3015/7416/3066/9734/60/7419/1183/292/293",38
"124","all","hsa04330","Notch signaling pathway","19/1958","59/7064",0.261253078229971,0.710018446479841,0.612103986345264,"23013/23385/388585/1488/23220/1856/2648/55851/9253/9541/4242/1487/23493/6310/4855/3066/113878/7091/4851",19
"125","all","hsa00230","Purine metabolism","37/1958","121/7064",0.269039381551692,0.721879568756013,0.622329411140589,"5236/26289/2987/204/84618/55811/9060/22978/5138/2977/5153/51292/4833/113/3000/654364/30833/55821/284958/7498/955/5152/10201/3615/2982/2983/8654/5144/5145/107/3614/9583/50484/114/4882/9615/954",37
"126","all","hsa04625","C-type lectin receptor signaling pathway","30/1958","97/7064",0.271817194124555,0.721879568756013,0.622329411140589,"10000/5532/22800/5058/834/338339/26253/3709/801/1540/5336/5595/9020/10332/808/208/841/805/5534/6714/5594/5290/5894/387/5291/5602/3710/5533/3551/64170",30
"127","all","hsa00561","Glycerolipid metabolism","18/1958","56/7064",0.272043635703305,0.721879568756013,0.622329411140589,"8613/8525/26007/1606/217/160851/224/9388/23175/129642/84803/501/7920/56895/441282/1607/55326/2710",18
"128","all","hsa04915","Estrogen signaling pathway","34/1958","111/7064",0.276241176500156,0.722754690324465,0.623083849850234,"5567/10000/90993/2288/7184/3709/801/113/2775/5595/192666/3872/808/5605/208/805/23236/6714/8202/2778/5594/2771/5290/5894/5291/3710/3326/2099/4988/2289/107/4846/114/9568",34
"129","all","hsa00062","Fatty acid elongation","9/1958","26/7064",0.277988349257488,0.722754690324465,0.623083849850234,"11332/5538/51144/122970/9524/79071/79993/60481/6785",9
"130","all","hsa03450","Non-homologous end-joining","5/1958","13/7064",0.278807447306173,0.722754690324465,0.623083849850234,"1791/7520/2547/10111/5591",5
"131","all","hsa04213","Longevity regulating pathway - multiple species","17/1958","53/7064",0.283507090973543,0.728994524110172,0.628463184927088,"5567/2475/10000/5571/3479/113/3643/208/3667/6647/5290/5291/9474/3066/107/51422/114",17
"132","all","hsa04152","AMPK signaling pathway","35/1958","115/7064",0.287228242195237,0.728994524110172,0.628463184927088,"5208/2475/10000/5214/5209/6319/55844/90993/5526/5213/2998/5571/3479/10645/55012/6720/31/2194/1938/3643/208/3667/5105/5211/5290/5291/5522/10891/79966/3156/5515/5521/51422/148/5516",35
"133","all","hsa04072","Phospholipase D signaling pathway","43/1958","143/7064",0.291243962584582,0.728994524110172,0.628463184927088,"2475/8613/183/10000/8525/22800/2915/1606/160851/123745/113/5336/5595/5338/5578/23533/1785/5605/3643/208/8605/5899/3579/23236/5335/2778/551/27128/5594/5290/5894/387/5291/5337/3815/2534/56895/107/1607/2918/55326/114/1759",43
"134","all","hsa00500","Starch and sucrose metabolism","11/1958","33/7064",0.292030447343837,0.728994524110172,0.628463184927088,"5236/283209/2998/2595/7360/5834/6476/8972/93432/2645/8908",11
"135","all","hsa05143","African trypanosomiasis","11/1958","33/7064",0.292030447343837,0.728994524110172,0.628463184927088,"7412/3043/3606/3040/3039/3250/5578/7064/23236/2150/3910",11
"136","all","hsa00600","Sphingolipid metabolism","16/1958","50/7064",0.295717338807112,0.732770170426447,0.631718154108072,"8613/29956/2629/5660/91012/9517/2581/2531/79603/253782/55627/64781/410/166929/427/10558",16
"137","all","hsa04141","Protein processing in endoplasmic reticulum","48/1958","161/7064",0.301168845513988,0.738642026204182,0.636780256855706,"10277/10905/824/26232/80267/55176/56681/54788/3703/23193/84447/10956/7184/10970/10808/55757/10484/30001/4287/79748/9709/8720/55666/3337/165324/54431/10130/80343/6238/7494/201595/7095/22824/22872/5602/7323/10299/7322/821/6500/3326/5071/51619/8454/23480/85479/7186/7415",48
"138","all","hsa04920","Adipocytokine signaling pathway","20/1958","64/7064",0.305394508821433,0.738642026204182,0.636780256855706,"2475/6513/6258/10000/51703/7132/5571/10645/6774/81616/208/3667/5105/10891/5602/4852/51422/3551/7186/2182",20
"139","all","hsa00630","Glyoxylate and dicarboxylate metabolism","10/1958","30/7064",0.306246175748515,0.738642026204182,0.636780256855706,"2752/1431/4190/50/5096/275/39/4191/1738/9380",10
"140","all","hsa04935","Growth hormone synthesis, secretion and action","33/1958","109/7064",0.306854254209453,0.738642026204182,0.636780256855706,"5567/2475/55811/10000/90993/775/8835/3709/3479/113/5336/5595/5578/6774/5605/208/3667/23236/5335/2778/2691/5594/2771/776/5290/5894/5291/5602/3710/112609/107/114/5747",33
"141","all","hsa05160","Hepatitis C","39/1958","130/7064",0.309104287776428,0.738781170075576,0.636900212215708,"842/3716/10000/439996/55844/975/1017/29110/7132/949/440275/8554/5595/7531/1366/6774/5605/208/8837/841/10971/5610/3455/5594/1499/5290/5894/5291/7098/5522/836/5515/5521/54205/3551/5516/7534/3646/7186",39
"142","all","hsa04151","PI3K-Akt signaling pathway","93/1958","321/7064",0.323942673799527,0.767727271827969,0.661854527641792,"3918/2475/842/3716/7143/2786/10000/5979/55844/90993/7423/5526/3481/4908/1975/1017/2065/7184/7450/2998/3678/3679/3479/1284/2321/1282/55012/5595/23035/5578/7531/23533/672/23239/284217/5585/5605/3643/2057/208/3685/10971/2335/3667/1293/5105/3911/3455/5594/3680/256076/5290/5894/5291/2261/3815/6696/5522/9180/3672/5515/2246/5521/2324/3326/4602/896/3910/6446/7058/3696/4233/4846/9863/5649/3912/22798/3551/23678/285/5516/2260/3574/7534/284/5747/7010/29941/6194/3371/1287/4515/3563",93
"143","all","hsa04914","Progesterone-mediated oocyte maturation","27/1958","89/7064",0.32634173311407,0.767727271827969,0.661854527641792,"5567/10000/119504/1017/3479/51434/5347/3835/113/5595/51529/996/51343/208/5594/2771/5290/5894/5291/5602/10393/3326/107/441273/114/29882/6197",27
